[-0.67683343+0.j]
[-1.45797095e-26+0.j]
[-1.25539678e-26+0.j]
[-1.08096879e-26+0.j]
[-9.30776278e-27+0.j]
[-8.01451905e-27+0.j]
[-6.90096195e-27+0.j]
[-5.94212537e-27+0.j]
[-5.11651204e-27+0.j]
[-4.40561157e-27+0.j]
[-3.79348545e-27+0.j]
[-3.26640973e-27+0.j]
[-2.81256728e-27+0.j]
[-2.42178288e-27+0.j]
[-2.08529507e-27+0.j]
[-1.79555976e-27+0.j]
[-1.54608102e-27+0.j]
[-1.33126551e-27+0.j]
[-1.14629702e-27+0.j]
[-9.87028534e-28+0.j]
[-8.49889225e-28+0.j]
[-7.31804408e-28+0.j]
[-6.30126602e-28+0.j]
[-5.42576175e-28+0.j]
[-4.67190231e-28+0.j]
[-4.02278606e-28+0.j]
[-3.46385971e-28+0.j]
[-2.98259204e-28+0.j]
[-2.56819295e-28+0.j]
[-2.21137154e-28+0.j]
[-1.90412783e-28+0.j]
[-1.63957336e-28+0.j]
[-1.41177677e-28+0.j]
[-1.21563083e-28+0.j]
[-1.04673792e-28+0.j]
[-9.01311427e-29+0.j]
[-7.7609087e-29+0.j]
[-6.68268782e-29+0.j]
[-5.75427775e-29+0.j]
[-4.95486338e-29+0.j]
[-4.26652172e-29+0.j]
[-3.67382005e-29+0.j]
[-3.16346988e-29+0.j]
[-2.72402909e-29+0.j]
[-2.34564534e-29+0.j]
[-2.01983522e-29+0.j]
[-1.739294e-29+0.j]
[-1.4977319e-29+0.j]
[-1.28973307e-29+0.j]
[-1.11063414e-29+0.j]
[-9.56419678e-30+0.j]
[-8.23632174e-30+0.j]
[-7.09294511e-30+0.j]
[-6.1084322e-30+0.j]
[-5.26071007e-30+0.j]
[-4.53077266e-30+0.j]
[-3.90225464e-30+0.j]
[-3.36106455e-30+0.j]
[-2.89506882e-30+0.j]
[-2.49381975e-30+0.j]
[-2.14832126e-30+0.j]
[-1.85082723e-30+0.j]
[-1.59466779e-30+0.j]
[-1.37409982e-30+0.j]
[-1.18417812e-30+0.j]
[-1.02064465e-30+0.j]
[-8.79832934e-31+0.j]
[-7.58585968e-31+0.j]
[-6.54185369e-31+0.j]
[-5.64290461e-31+0.j]
[-4.86885785e-31+0.j]
[-4.20235916e-31+0.j]
[-3.62846552e-31+0.j]
[-3.13431016e-31+0.j]
[-2.70881403e-31+0.j]
[-2.34243743e-31+0.j]
[-2.02696615e-31+0.j]
[-1.75532727e-31+0.j]
[-1.5214306e-31+0.j]
[-1.32003215e-31+0.j]
[-1.14661651e-31+0.j]
[-9.97295699e-32+0.j]
[-8.68721906e-32+0.j]
[-7.5801249e-32+0.j]
[-6.62685328e-32+0.j]
[-5.80603169e-32+0.j]
[-5.09925718e-32+0.j]
[-4.49068376e-32+0.j]
[-3.96666712e-32+0.j]
[-3.5154587e-32+0.j]
[-3.12694236e-32+0.j]
[-2.79240748e-32+0.j]
[-2.50435375e-32+0.j]
[-2.25632296e-32+0.j]
[-2.0427542e-32+0.j]
[-1.85885925e-32+0.j]
[-1.70051513e-32+0.j]
[-1.56417176e-32+0.j]
[-1.44677229e-32+0.j]
[-1.34568461e-32+0.j]
[-1.25864231e-32+0.j]
[-1.1836939e-32+0.j]
[-1.11915901e-32+0.j]
[-1.06359077e-32+0.j]
[-1.01574332e-32+0.j]
[-9.74543926e-33+0.j]
[-9.3906888e-33+0.j]
[-9.08522829e-33+0.j]
[-8.82220925e-33+0.j]
[-8.59573476e-33+0.j]
[-8.40072723e-33+0.j]
[-8.23281455e-33+0.j]
[-8.08823209e-33+0.j]
[-7.9637383e-33+0.j]
[-7.85654199e-33+0.j]
[-7.76423982e-33+0.j]
[-7.68476235e-33+0.j]
[-7.61632769e-33+0.j]
[-7.55740152e-33+0.j]
[-7.5066627e-33+0.j]
[-7.46297367e-33+0.j]
[-7.4253549e-33+0.j]
[-7.39296299e-33+0.j]
[-7.36507169e-33+0.j]
[-7.34105568e-33+0.j]
[-7.32037651e-33+0.j]
[-7.30257057e-33+0.j]
[-7.28723862e-33+0.j]
[-7.27403694e-33+0.j]
[-7.26266954e-33+0.j]
[-7.25288155e-33+0.j]
[-7.24445353e-33+0.j]
[-7.23719652e-33+0.j]
[-7.23094781e-33+0.j]
[-7.22556732e-33+0.j]
[-7.22093441e-33+0.j]
[-7.21694521e-33+0.j]
[-7.21351028e-33+0.j]
[-7.2105526e-33+0.j]
[-7.20800588e-33+0.j]
[-7.205813e-33+0.j]
[-7.2039248e-33+0.j]
[-7.20229896e-33+0.j]
[-7.20089901e-33+0.j]
[-7.19969358e-33+0.j]
[-7.19865564e-33+0.j]
[-7.1977619e-33+0.j]
[-7.19699235e-33+0.j]
[-7.19632972e-33+0.j]
[-7.19575916e-33+0.j]
[-7.19526787e-33+0.j]
[-7.19484484e-33+0.j]
[-7.19448059e-33+0.j]
[-7.19416695e-33+0.j]
[-7.19389689e-33+0.j]
[-7.19366435e-33+0.j]
[-7.19346412e-33+0.j]
[-7.19329171e-33+0.j]
[-7.19314326e-33+0.j]
[-7.19301543e-33+0.j]
[-7.19290536e-33+0.j]
[-7.19281059e-33+0.j]
[-7.19272898e-33+0.j]
[-7.19265872e-33+0.j]
[-7.19259821e-33+0.j]
[-7.19254611e-33+0.j]
[-7.19250126e-33+0.j]
[-7.19246263e-33+0.j]
[-7.19242937e-33+0.j]
[-7.19240073e-33+0.j]
[-7.19237607e-33+0.j]
[-7.19235484e-33+0.j]
[-7.19233656e-33+0.j]
[-7.19232081e-33+0.j]
[-7.19230726e-33+0.j]
[-7.19229559e-33+0.j]
[-7.19228554e-33+0.j]
[-7.19227688e-33+0.j]
[-7.19226943e-33+0.j]
[-7.19226302e-33+0.j]
[-7.19225749e-33+0.j]
[-7.19225273e-33+0.j]
[-7.19224864e-33+0.j]
[-7.19224511e-33+0.j]
[-7.19224207e-33+0.j]
[-7.19223946e-33+0.j]
[-7.19223721e-33+0.j]
[-7.19223527e-33+0.j]
[-7.1922336e-33+0.j]
[-7.19223216e-33+0.j]
[-7.19223092e-33+0.j]
[-7.19222986e-33+0.j]
[-7.19222894e-33+0.j]
[-7.19222815e-33+0.j]
[-7.19222747e-33+0.j]
[-7.19222689e-33+0.j]
[-7.19222638e-33+0.j]
[-7.19222595e-33+0.j]
[-7.19222557e-33+0.j]
[-7.19222525e-33+0.j]
[-7.19222497e-33+0.j]
[-7.19222473e-33+0.j]
[-7.19222453e-33+0.j]
[-7.19222435e-33+0.j]
[-7.1922242e-33+0.j]
[-7.19222407e-33+0.j]
[-7.19222395e-33+0.j]
[-7.19222386e-33+0.j]
[-7.19222377e-33+0.j]
[-7.1922237e-33+0.j]
[-7.19222364e-33+0.j]
[-7.19222359e-33+0.j]
[-7.19222354e-33+0.j]
[-7.1922235e-33+0.j]
[-7.19222347e-33+0.j]
[-7.19222344e-33+0.j]
[-7.19222341e-33+0.j]
[-7.19222339e-33+0.j]
[-7.19222337e-33+0.j]
[-7.19222335e-33+0.j]
[-7.19222334e-33+0.j]
[-7.19222333e-33+0.j]
[-7.19222332e-33+0.j]
[-7.19222331e-33+0.j]
[-7.1922233e-33+0.j]
[-7.1922233e-33+0.j]
[-7.19222329e-33+0.j]
[-7.19222328e-33+0.j]
[-7.19222328e-33+0.j]
[-7.19222328e-33+0.j]
[-7.19222327e-33+0.j]
[-7.19222327e-33+0.j]
[-7.19222327e-33+0.j]
[-7.19222327e-33+0.j]
[-7.19222327e-33+0.j]
[-7.19222326e-33+0.j]
[-7.19222326e-33+0.j]
[-7.19222326e-33+0.j]
[-7.19222326e-33+0.j]
[-7.19222326e-33+0.j]
[-7.19222326e-33+0.j]
[-7.19222326e-33+0.j]
[-7.19222326e-33+0.j]
[-7.19222326e-33+0.j]
[-7.19222326e-33+0.j]
[-7.19222326e-33+0.j]
[-7.19222326e-33+0.j]
[-7.19222326e-33+0.j]
[-7.19222326e-33+0.j]
[-7.19222326e-33+0.j]
[-7.19222326e-33+0.j]
[-7.19222326e-33+0.j]
[-7.19222326e-33+0.j]
[-7.19222326e-33+0.j]
[-7.19222326e-33+0.j]
[-7.19222326e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
[-7.19222325e-33+0.j]
